id,state,highway_name,route_no,from_location,to_location,county,person_name,tier,normalized_routes,parsed_from,parsed_to,parsed_county,from_lat,from_lon,from_geocode_source,to_lat,to_lon,to_geocode_source,centroid_lat,centroid_lon,centroid_source,status,confidence,path_length_miles,path_source,error_notes
70,Utah,Veterans' Memorial Highway,I-15,Utah-Idaho border,Utah-Arizona border,,,1,"[{""type"": ""interstate"", ""ref"": ""I 15""}]",Utah-Idaho border,Utah-Arizona border,,33.7138338,-117.7887344,photon_border,33.7138338,-117.7887344,photon_border,33.7138338,-117.7887344,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints | QA: centroid outside state bbox
71,Utah,Purple Heart Trail,I-80,Nevada-Utah border (Wendover),Wyoming-Utah border (west of Evanston),,,1,"[{""type"": ""interstate"", ""ref"": ""I 80""}]",Nevada-Utah border,Wyoming-Utah border,,39.6841077,-104.8463397,photon_border,39.6841077,-104.8463397,photon_border,39.6841077,-104.8463397,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints | QA: centroid outside state bbox
72,Utah,Tenth Mountain Division Memorial Highway,SR-224,Kimball Junction,SR-248 junction (Park City),,Tenth Mountain Division,1,"[{""type"": ""state_route"", ""ref"": ""SR 224""}]",Kimball Junction,SR-248 junction,,40.7271706,-111.5440894,photon,,,,40.7271706,-111.5440894,from_point,centroid_found,medium,,,phase2: to 'SR-248 junction': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
73,Utah,K. Gunn McKay Highway,SR-39,Harrison Boulevard (Ogden),Huntsville First Street,,K. Gunn McKay,1,"[{""type"": ""state_route"", ""ref"": ""SR 39""}]",Harrison Boulevard,Huntsville First Street,,41.1679451,-111.9447283,photon,,,,41.1679451,-111.9447283,from_point,centroid_found,medium,,,phase2: to 'Huntsville First Street': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
74,Utah,James V. Hansen Highway,US-89,I-15 interchange (Farmington),SR-203 Harrison Boulevard (South Ogden),,James V. Hansen,1,"[{""type"": ""us_route"", ""ref"": ""US 89""}]",I-15 interchange,SR-203 Harrison Boulevard,,38.8891716,-111.9553446,nominatim,,,,38.8891716,-111.9553446,from_point,centroid_found,medium,,,phase2: to 'SR-203 Harrison Boulevard': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
75,Utah,Cory B. Wride Memorial Highway,SR-73,SR-68,Tooele County line,,Cory B. Wride,1,"[{""type"": ""state_route"", ""ref"": ""SR 73""}]",SR-68,Tooele County line,,40.8165236,-111.9382773,nominatim,39.9591811,-112.2476527,photon,40.38785235,-112.09296499999999,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
76,Utah,Vietnam Veterans Memorial Highway,I-84,Utah-Idaho border,I-80 junction near Echo,,,1,"[{""type"": ""interstate"", ""ref"": ""I 84""}]",Utah-Idaho border,I-80 junction near Echo,,41.1624462,-111.9382253,photon_border,40.9777325,-111.4424342,photon_retry,41.07008935,-111.69032974999999,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
77,Utah,Navajo Code Talker Highway,SR-162; US-191; US-163,Utah-Colorado border near Aneth,Utah-Arizona border near Monument Valley,,Navajo Code Talker,1,"[{""type"": ""us_route"", ""ref"": ""US 191""}]",Utah-Colorado border near Aneth,Utah-Arizona border near Monument Valley,,41.1636696,-112.0264372,photon_border,41.1636696,-112.0264372,photon_border,41.1636696,-112.0264372,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
78,Utah,Grand Army of the Republic Highway,US-6,Utah state line (west),Utah state line (east),,,1,"[{""type"": ""us_route"", ""ref"": ""US 6""}]",Utah state line,Utah state line,,40.447747,-109.5529636,photon_border,40.447747,-109.5529636,photon_border,40.447747,-109.5529636,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
79,Utah,Golden Spike/Lincoln Memorial Highway,SR-13; SR-83,Brigham City (SR-13/I-15 interchange) to Corinne (SR-13/SR-83/4800 W); Corinne to Golden Spike Dr (SR-83),,,Golden Spike/Lincoln,2,"[{""type"": ""state_route"", ""ref"": ""SR 13""}]",Brigham City to Corinne ; Corinne to Golden Spike Dr,,,,,,,,,40.150032,-111.862434,state_centroid,centroid_found,very_low,,,phase2: from 'Brigham City to Corinne ; Corinne to Golden Spike Dr': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
80,Utah,Jake Garn Legacy Highway,US-40,I-80,SR-32,,Jake Garn Legacy,1,"[{""type"": ""us_route"", ""ref"": ""US 40""}]",I-80,SR-32,,41.1624462,-111.9382253,photon,40.7123361,-111.2993279,nominatim,40.937391149999996,-111.61877659999999,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
81,Utah,Borgstrom Brothers Memorial Highway,SR-102,,,,Borgstrom Brothers,4,"[{""type"": ""state_route"", ""ref"": ""SR 102""}]",,,,,,,,,,40.150032,-111.862434,state_centroid,centroid_found,very_low,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
82,Connecticut,Merritt Parkway,15,"New York State Line, Greenwich","west begin of Housatonic River Bridge, Stratford",,,1,"[{""type"": ""unknown"", ""ref"": ""15""}]","New York State Line, Greenwich","west begin of Housatonic River Bridge, Stratford",,41.1607388,-73.5919218,photon_border,,,,41.1607388,-73.5919218,from_point,centroid_found,medium,,,"phase2: to 'west begin of Housatonic River Bridge, Stratford': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
83,Connecticut,Wilbur Cross Parkway,15,"West begin of Housatonic River Bridge, Stratford","begin overpass Interstate Route 91, Meriden",,,1,"[{""type"": ""unknown"", ""ref"": ""15""}]","West begin of Housatonic River Bridge, Stratford","begin overpass Interstate Route 91, Meriden",,,,,,,,41.597782,-72.755371,state_centroid,centroid_found,very_low,,,"phase2: from 'West begin of Housatonic River Bridge, Stratford': no result | to 'begin overpass Interstate Route 91, Meriden': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
84,Connecticut,"Milford Parkway - Officer Daniel S. Wasson, Milford Police Department, Connector",796,United States Route 1 (Boston Post Road),"Route 15 (Wilbur Cross Parkway), Milford",,,1,"[{""type"": ""unknown"", ""ref"": ""796""}]",United States Route 1,"Route 15 , Milford",,41.3086005,-72.8961003,photon,41.2450009,-73.0873472,photon,41.276800699999995,-72.99172375,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
85,Connecticut,Wilbur Cross Highway,15,"Route 314 (Berlin Turnpike), Wethersfield","Interstate Route 84, East Hartford",,Wilbur Cross,1,"[{""type"": ""unknown"", ""ref"": ""15""}]","Route 314 , Wethersfield","Interstate Route 84, East Hartford",,41.5232846,-73.4796387,photon,41.7696372,-72.6481671,photon,41.646460899999994,-73.06390289999999,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
86,Connecticut,Thaddeus Kosciuszko Highway & Polish Legion of American Veterans Memorial Highway,72,"Route 9 northbound, New Britain","south junction overlap Interstate Route 84, Plainville",,,1,"[{""type"": ""unknown"", ""ref"": ""72""}]","Route 9 northbound, New Britain","south junction overlap Interstate Route 84, Plainville",,41.6720872,-72.7654597,photon,,,,41.6720872,-72.7654597,from_point,centroid_found,medium,,,"phase2: to 'south junction overlap Interstate Route 84, Plainville': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
87,Connecticut,Thaddeus Kosciuszko Highway & Polish Legion of American Veterans Memorial Highway,72,North junction overlap Interstate Route 84,"Route 372 (Forestville Avenue), Plainville",,,1,"[{""type"": ""unknown"", ""ref"": ""72""}]",North junction overlap Interstate Route 84,"Route 372 , Plainville",,,,,41.677644,-72.8477151,photon,41.677644,-72.8477151,to_point,centroid_found,medium,,,phase2: from 'North junction overlap Interstate Route 84': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
88,Connecticut,Wilbur Cross Highway,84,"Route 15 (Wilbur Cross Parkway), East Hartford","Massachusetts State Line, Union",,Wilbur Cross,1,"[{""type"": ""unknown"", ""ref"": ""84""}]","Route 15 , East Hartford","Massachusetts State Line, Union",,41.7374817,-72.626895,photon,41.1607388,-73.5919218,photon_border,41.44911025,-73.1094084,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
89,Connecticut,Governor John Davis Lodge Turnpike (partial),95,"New York State Line, Greenwich","Rhode Island State Line, North Stonington",,,1,"[{""type"": ""unknown"", ""ref"": ""95""}]","New York State Line, Greenwich","Rhode Island State Line, North Stonington",,41.1607388,-73.5919218,photon_border,41.1607388,-73.5919218,photon_border,41.1607388,-73.5919218,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
90,Connecticut,Clarence B. Sharp Highway,349,Meridian Street Extension,"Interstate Route 95, Groton",,Clarence B. Sharp,1,"[{""type"": ""unknown"", ""ref"": ""349""}]",Meridian Street Extension,"Interstate Route 95, Groton",,41.3532697,-72.0645443,photon,,,,41.3532697,-72.0645443,from_point,centroid_found,medium,,,"phase2: to 'Interstate Route 95, Groton': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
91,Connecticut,Governor John Davis Lodge Turnpike (partial),395,"Interstate Route 95, East Lyme","Massachusetts State Line, Thompson",,,1,"[{""type"": ""unknown"", ""ref"": ""395""}]","Interstate Route 95, East Lyme","Massachusetts State Line, Thompson",,41.2936897,-72.2037846,photon,41.712299,-72.7177481,photon_border,41.50299435,-72.46076635,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
92,Connecticut,Bradley Int’l Airport Connector – 82nd Airborne Memorial Highway,401,Route 20,"SB Connector from Old SSR 403 (CAA), Bradley International Airport, Windsor Locks",,,1,"[{""type"": ""unknown"", ""ref"": ""401""}]",Route 20,"SB Connector from Old SSR 403 , Bradley International Airport, Windsor Locks",,41.6425579,-73.5076536,photon,,,,41.6425579,-73.5076536,from_point,centroid_found,medium,,,"phase2: to 'SB Connector from Old SSR 403 , Bradley International Airport, Windsor Locks': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
93,Connecticut,Whitehead Highway,598,Pulaski Circle,"Interstate Route 91, Hartford",,,1,"[{""type"": ""unknown"", ""ref"": ""598""}]",Pulaski Circle,"Interstate Route 91, Hartford",,41.7629147,-72.6762317,photon,,,,41.7629147,-72.6762317,from_point,centroid_found,medium,,,"phase2: to 'Interstate Route 91, Hartford': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
94,Connecticut,Governor John Davis Lodge Turnpike,695,"Interstate Route 395, Plainfield","United States Route 6, Killingly",,,1,"[{""type"": ""unknown"", ""ref"": ""695""}]","Interstate Route 395, Plainfield","United States Route 6, Killingly",,,,,41.8260997,-71.8764346,photon,41.8260997,-71.8764346,to_point,centroid_found,medium,,,"phase2: from 'Interstate Route 395, Plainfield': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
95,Connecticut,Bradley Int’l Airport Connector – 82nd Airborne Memorial Highway,401,SB Connector from Old SSR 403 (CAA),"Trap Rock Road, Bradley International Airport, Windsor Locks",,,1,"[{""type"": ""unknown"", ""ref"": ""401""}]",SB Connector from Old SSR 403,"Trap Rock Road, Bradley International Airport, Windsor Locks",,,,,41.9406881,-72.6849968,photon,41.9406881,-72.6849968,to_point,centroid_found,medium,,,phase2: from 'SB Connector from Old SSR 403': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
96,Connecticut,William J. Hilliard Memorial Highway,504,Flatbush Avenue,"Interstate Route 84, Hartford",,William J. Hilliard,1,"[{""type"": ""unknown"", ""ref"": ""504""}]",Flatbush Avenue,"Interstate Route 84, Hartford",,41.7426898,-72.7113494,photon,,,,41.7426898,-72.7113494,from_point,centroid_found,medium,,,"phase2: to 'Interstate Route 84, Hartford': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
97,Connecticut,E Bartlett Barnes Highway,72,"Route 372 (Forestville Avenue), Plainville","Pine Street #1, Bristol",,E Bartlett Barnes,1,"[{""type"": ""unknown"", ""ref"": ""72""}]","Route 372 , Plainville","Pine Street #1, Bristol",,41.677644,-72.8477151,photon,41.6670575,-72.9204375,photon,41.67235075,-72.8840763,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
98,Connecticut,Clarence B. Sharp Highway,349,Mumford Avenue #1,"Meridian Street Extension, Groton",,Clarence B. Sharp,1,"[{""type"": ""unknown"", ""ref"": ""349""}]",Mumford Avenue #1,"Meridian Street Extension, Groton",,41.3430427,-72.0766375,photon,41.3532697,-72.0645443,photon,41.3481562,-72.0705909,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
99,Oregon,Old Oregon Trail,,Idaho state line at Ontario and Nyssa (east-west state highway),"Seaside on the Pacific Ocean (via Huntington, Baker City, La Grande, Pendleton, Umatilla, The Dalles, Hood River, Portland, Astoria)",,,5,[],Idaho state line at Ontario and Nyssa,Seaside on the Pacific Ocean,,45.5583175,-122.9218439,photon_border,,,,45.5583175,-122.9218439,from_point,centroid_found,medium,,,phase2: to 'Seaside on the Pacific Ocean': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
100,Oregon,Vietnam Veterans Memorial Highway,I-84,Intersects I-5 in Portland,Idaho state line,,,1,"[{""type"": ""interstate"", ""ref"": ""I 84""}]",Intersects I-5 in Portland,Idaho state line,,45.5191372,-122.6773187,photon,,,,45.5191372,-122.6773187,from_point,centroid_found,medium,,,phase2: to 'Idaho state line': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
101,Oregon,World War II Veterans Historic Highway,US-97,California state line,Washington state line,,,1,"[{""type"": ""us_route"", ""ref"": ""US 97""}]",California state line,Washington state line,,45.5583175,-122.9218439,photon_border,45.5583175,-122.9218439,photon_border,45.5583175,-122.9218439,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
102,Oregon,World War II Veterans Historic Highway,OR-126,US 97,Prineville-Crook County Airport,,,1,"[{""type"": ""state_route"", ""ref"": ""OR 126""}]",US 97,Prineville-Crook County Airport,,45.5583175,-122.9218439,photon,44.2869,-120.9035,photon,44.92260875,-121.91267195,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
103,Oregon,Police Chief Ralph Painter Memorial Highway,US-30,St. Helens,Rainier (Lower Columbia River Highway segment),,Police Chief Ralph Painter,1,"[{""type"": ""us_route"", ""ref"": ""US 30""}]",St. Helens,Rainier,,45.8640034,-122.8064922,photon,46.0889178,-122.936017,photon,45.976460599999996,-122.8712546,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
104,Oregon,Officer Chris Kilcullen Memorial Highway,OR-126,West 6th Avenue & West 7th Avenue in Eugene,Main Street in Springfield,,Officer Chris Kilcullen,1,"[{""type"": ""state_route"", ""ref"": ""OR 126""}]",West 6th Avenue & West 7th Avenue in Eugene,Main Street in Springfield,,44.0530745,-123.119801,photon,44.0461955,-122.9672455,photon,44.049635,-123.04352324999999,endpoint_midpoint,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
105,Oregon,Warm Springs Veterans Memorial Highway,US-26,Within the Warm Springs Reservation,,,,2,"[{""type"": ""us_route"", ""ref"": ""US 26""}]",Within the Warm Springs Reservation,,,45.6384183,-121.0534502,photon,,,,45.6384183,-121.0534502,from_point,centroid_found,medium,,,phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
